in:Pt1 Y,in:Pt1 Z,in:Pt2 Y,in:Pt2 Z,in:Configuration,out:Displacement,img
10,23.333333,33.333333,47.333333,2,63.245272,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z47.333333_Configuration2.png
-10,26.666667,33.333333,47.333333,2,7.691747,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z47.333333_Configuration2.png
-3.333333,26.666667,33.333333,47.333333,2,10.183462,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z47.333333_Configuration2.png
3.333333,26.666667,33.333333,47.333333,2,15.602938,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z47.333333_Configuration2.png
10,26.666667,33.333333,47.333333,2,32.001845,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z47.333333_Configuration2.png
-10,30,33.333333,47.333333,2,6.595243,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z47.333333_Configuration2.png
-3.333333,30,33.333333,47.333333,2,7.937051,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z47.333333_Configuration2.png
3.333333,30,33.333333,47.333333,2,10.960164,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z47.333333_Configuration2.png
10,30,33.333333,47.333333,2,18.716665,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z47.333333_Configuration2.png
-10,20,36.666667,47.333333,2,12.602061,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
-3.333333,20,36.666667,47.333333,2,19.221969,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
3.333333,20,36.666667,47.333333,2,36.263982,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
10,20,36.666667,47.333333,2,131.112273,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
-10,23.333333,36.666667,47.333333,2,9.598034,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
-3.333333,23.333333,36.666667,47.333333,2,13.4875,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
3.333333,23.333333,36.666667,47.333333,2,22.188618,Pt1Y3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
10,23.333333,36.666667,47.333333,2,52.977277,Pt1Y10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
-10,26.666667,36.666667,47.333333,2,7.704707,Pt1Y-10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
-3.333333,26.666667,36.666667,47.333333,2,10.049476,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
3.333333,26.666667,36.666667,47.333333,2,14.805958,Pt1Y3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
10,26.666667,36.666667,47.333333,2,27.869093,Pt1Y10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
-10,30,36.666667,47.333333,2,6.595156,Pt1Y-10_Pt1Z30_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
-3.333333,30,36.666667,47.333333,2,7.890947,Pt1Y-3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
3.333333,30,36.666667,47.333333,2,10.563365,Pt1Y3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
10,30,36.666667,47.333333,2,16.825316,Pt1Y10_Pt1Z30_Pt2Y36.666667_Pt2Z47.333333_Configuration2.png
-10,20,40,47.333333,2,12.761334,Pt1Y-10_Pt1Z20_Pt2Y40_Pt2Z47.333333_Configuration2.png
-3.333333,20,40,47.333333,2,19.095542,Pt1Y-3.333333_Pt1Z20_Pt2Y40_Pt2Z47.333333_Configuration2.png
3.333333,20,40,47.333333,2,34.87642,Pt1Y3.333333_Pt1Z20_Pt2Y40_Pt2Z47.333333_Configuration2.png
10,20,40,47.333333,2,114.535234,Pt1Y10_Pt1Z20_Pt2Y40_Pt2Z47.333333_Configuration2.png
-10,23.333333,40,47.333333,2,9.723281,Pt1Y-10_Pt1Z23.333333_Pt2Y40_Pt2Z47.333333_Configuration2.png
-3.333333,23.333333,40,47.333333,2,13.431171,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z47.333333_Configuration2.png
3.333333,23.333333,40,47.333333,2,21.406311,Pt1Y3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z47.333333_Configuration2.png
10,23.333333,40,47.333333,2,47.450704,Pt1Y10_Pt1Z23.333333_Pt2Y40_Pt2Z47.333333_Configuration2.png
-10,26.666667,40,47.333333,2,7.805949,Pt1Y-10_Pt1Z26.666667_Pt2Y40_Pt2Z47.333333_Configuration2.png
-3.333333,26.666667,40,47.333333,2,10.04312,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z47.333333_Configuration2.png
3.333333,26.666667,40,47.333333,2,14.387873,Pt1Y3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z47.333333_Configuration2.png
10,26.666667,40,47.333333,2,25.490146,Pt1Y10_Pt1Z26.666667_Pt2Y40_Pt2Z47.333333_Configuration2.png
-10,30,40,47.333333,2,6.620232,Pt1Y-10_Pt1Z30_Pt2Y40_Pt2Z47.333333_Configuration2.png
-3.333333,30,40,47.333333,2,7.911746,Pt1Y-3.333333_Pt1Z30_Pt2Y40_Pt2Z47.333333_Configuration2.png
3.333333,30,40,47.333333,2,10.359762,Pt1Y3.333333_Pt1Z30_Pt2Y40_Pt2Z47.333333_Configuration2.png
10,30,40,47.333333,2,15.70849,Pt1Y10_Pt1Z30_Pt2Y40_Pt2Z47.333333_Configuration2.png
-10,20,30,50,2,14.103179,Pt1Y-10_Pt1Z20_Pt2Y30_Pt2Z50_Configuration2.png
-3.333333,20,30,50,2,24.159009,Pt1Y-3.333333_Pt1Z20_Pt2Y30_Pt2Z50_Configuration2.png
3.333333,20,30,50,2,55.434694,Pt1Y3.333333_Pt1Z20_Pt2Y30_Pt2Z50_Configuration2.png
10,20,30,50,2,461.396671,Pt1Y10_Pt1Z20_Pt2Y30_Pt2Z50_Configuration2.png
-10,23.333333,30,50,2,10.484451,Pt1Y-10_Pt1Z23.333333_Pt2Y30_Pt2Z50_Configuration2.png
-3.333333,23.333333,30,50,2,16.476703,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z50_Configuration2.png
3.333333,23.333333,30,50,2,32.32847,Pt1Y3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z50_Configuration2.png
10,23.333333,30,50,2,124.121173,Pt1Y10_Pt1Z23.333333_Pt2Y30_Pt2Z50_Configuration2.png
-10,26.666667,30,50,2,8.379935,Pt1Y-10_Pt1Z26.666667_Pt2Y30_Pt2Z50_Configuration2.png
-3.333333,26.666667,30,50,2,11.853039,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z50_Configuration2.png
3.333333,26.666667,30,50,2,20.570294,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z50_Configuration2.png
10,26.666667,30,50,2,54.160832,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z50_Configuration2.png
-10,30,30,50,2,7.043271,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z50_Configuration2.png
-3.333333,30,30,50,2,9.054753,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z50_Configuration2.png
3.333333,30,30,50,2,13.904102,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z50_Configuration2.png
10,30,30,50,2,29.188211,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z50_Configuration2.png
-10,20,33.333333,50,2,13.560418,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z50_Configuration2.png
-3.333333,20,33.333333,50,2,22.271204,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z50_Configuration2.png
3.333333,20,33.333333,50,2,47.022235,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z50_Configuration2.png
10,20,33.333333,50,2,255.402615,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z50_Configuration2.png
-10,23.333333,33.333333,50,2,10.161882,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration2.png
-3.333333,23.333333,33.333333,50,2,15.366931,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration2.png
3.333333,23.333333,33.333333,50,2,28.095639,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration2.png
10,23.333333,33.333333,50,2,85.768285,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration2.png
-10,26.666667,33.333333,50,2,8.166112,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration2.png
-3.333333,26.666667,33.333333,50,2,11.20398,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration2.png
3.333333,26.666667,33.333333,50,2,18.270329,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration2.png
10,26.666667,33.333333,50,2,41.430532,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration2.png
-10,30,33.333333,50,2,6.913213,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration2.png
-3.333333,30,33.333333,50,2,8.671952,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration2.png
3.333333,30,33.333333,50,2,12.633098,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration2.png
10,30,33.333333,50,2,23.627432,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration2.png
-10,20,36.666667,50,2,13.220154,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration2.png
-3.333333,20,36.666667,50,2,21.033391,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration2.png
3.333333,20,36.666667,50,2,41.873142,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration2.png
10,20,36.666667,50,2,177.630195,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration2.png
-10,23.333333,36.666667,50,2,9.963489,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration2.png
-3.333333,23.333333,36.666667,50,2,14.641914,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration2.png
3.333333,23.333333,36.666667,50,2,25.431586,Pt1Y3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration2.png
10,23.333333,36.666667,50,2,67.469428,Pt1Y10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration2.png
-10,26.666667,36.666667,50,2,8.021161,Pt1Y-10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration2.png
-3.333333,26.666667,36.666667,50,2,10.78335,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration2.png
3.333333,26.666667,36.666667,50,2,16.806154,Pt1Y3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration2.png
10,26.666667,36.666667,50,2,34.476249,Pt1Y10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration2.png
-10,30,36.666667,50,2,6.823296,Pt1Y-10_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration2.png
-3.333333,30,36.666667,50,2,8.410985,Pt1Y-3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration2.png
3.333333,30,36.666667,50,2,11.823414,Pt1Y3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration2.png
10,30,36.666667,50,2,20.406206,Pt1Y10_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration2.png
-10,20,40,50,2,13.023905,Pt1Y-10_Pt1Z20_Pt2Y40_Pt2Z50_Configuration2.png
-3.333333,20,40,50,2,20.247015,Pt1Y-3.333333_Pt1Z20_Pt2Y40_Pt2Z50_Configuration2.png
3.333333,20,40,50,2,38.711981,Pt1Y3.333333_Pt1Z20_Pt2Y40_Pt2Z50_Configuration2.png
10,20,40,50,2,142.878269,Pt1Y10_Pt1Z20_Pt2Y40_Pt2Z50_Configuration2.png
-10,23.333333,40,50,2,9.848433,Pt1Y-10_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration2.png
-3.333333,23.333333,40,50,2,14.173249,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration2.png
3.333333,23.333333,40,50,2,23.725352,Pt1Y3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration2.png
10,23.333333,40,50,2,57.460379,Pt1Y10_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration2.png
-10,26.666667,40,50,2,7.921952,Pt1Y-10_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration2.png
-3.333333,26.666667,40,50,2,10.508782,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration2.png
3.333333,26.666667,40,50,2,15.847699,Pt1Y3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration2.png
10,26.666667,40,50,2,30.314531,Pt1Y10_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration2.png
-10,30,40,50,2,6.759424,Pt1Y-10_Pt1Z30_Pt2Y40_Pt2Z50_Configuration2.png
-3.333333,30,40,50,2,8.227638,Pt1Y-3.333333_Pt1Z30_Pt2Y40_Pt2Z50_Configuration2.png
3.333333,30,40,50,2,11.287154,Pt1Y3.333333_Pt1Z30_Pt2Y40_Pt2Z50_Configuration2.png
10,30,40,50,2,18.396925,Pt1Y10_Pt1Z30_Pt2Y40_Pt2Z50_Configuration2.png
-10,20,30,42,3,10.136788,Pt1Y-10_Pt1Z20_Pt2Y30_Pt2Z42_Configuration3.png
-3.333333,20,30,42,3,14.351804,Pt1Y-3.333333_Pt1Z20_Pt2Y30_Pt2Z42_Configuration3.png
3.333333,20,30,42,3,25.254902,Pt1Y3.333333_Pt1Z20_Pt2Y30_Pt2Z42_Configuration3.png
10,20,30,42,3,72.496312,Pt1Y10_Pt1Z20_Pt2Y30_Pt2Z42_Configuration3.png
-10,23.333333,30,42,3,8.13162,Pt1Y-10_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration3.png
-3.333333,23.333333,30,42,3,10.44001,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration3.png
3.333333,23.333333,30,42,3,15.764953,Pt1Y3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration3.png
10,23.333333,30,42,3,33.306457,Pt1Y10_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration3.png
-10,26.666667,30,42,3,6.923161,Pt1Y-10_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration3.png
-3.333333,26.666667,30,42,3,8.176436,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration3.png
3.333333,26.666667,30,42,3,10.889125,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration3.png
10,26.666667,30,42,3,18.459979,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration3.png
-10,30,30,42,3,6.20173,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z42_Configuration3.png
-3.333333,30,30,42,3,6.825918,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z42_Configuration3.png
3.333333,30,30,42,3,8.167059,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z42_Configuration3.png
10,30,30,42,3,11.564424,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z42_Configuration3.png
-10,20,33.333333,42,3,10.664584,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration3.png
-3.333333,20,33.333333,42,3,14.709012,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration3.png
3.333333,20,33.333333,42,3,24.510027,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration3.png
10,20,33.333333,42,3,62.750806,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration3.png
-10,23.333333,33.333333,42,3,8.542795,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration3.png
-3.333333,23.333333,33.333333,42,3,10.768428,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration3.png
3.333333,23.333333,33.333333,42,3,15.572697,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration3.png
10,23.333333,33.333333,42,3,29.803359,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration3.png
-10,26.666667,33.333333,42,3,7.246573,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration3.png
-3.333333,26.666667,33.333333,42,3,8.462572,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration3.png
3.333333,26.666667,33.333333,42,3,10.9186,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration3.png
10,26.666667,33.333333,42,3,17.096824,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration3.png
-10,30,33.333333,42,3,6.455123,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration3.png
-3.333333,30,33.333333,42,3,7.069307,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration3.png
3.333333,30,33.333333,42,3,8.294804,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration3.png
10,30,33.333333,42,3,11.088103,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration3.png
-10,20,36.666667,42,3,11.48333,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration3.png
-3.333333,20,36.666667,42,3,15.558753,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration3.png
3.333333,20,36.666667,42,3,24.969223,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration3.png
10,20,36.666667,42,3,59.133628,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration3.png
-10,23.333333,36.666667,42,3,9.135277,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration3.png
-3.333333,23.333333,36.666667,42,3,11.370391,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration3.png
3.333333,23.333333,36.666667,42,3,15.947087,Pt1Y3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration3.png
10,23.333333,36.666667,42,3,28.475079,Pt1Y10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration3.png
-10,26.666667,36.666667,42,3,7.689558,Pt1Y-10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration3.png
-3.333333,26.666667,36.666667,42,3,8.910601,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration3.png
3.333333,26.666667,36.666667,42,3,11.241724,Pt1Y3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration3.png
10,26.666667,36.666667,42,3,16.654896,Pt1Y10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration3.png
-10,30,36.666667,42,3,6.792645,Pt1Y-10_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration3.png
-3.333333,30,36.666667,42,3,7.413074,Pt1Y-3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration3.png
3.333333,30,36.666667,42,3,8.578638,Pt1Y3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration3.png
10,30,36.666667,42,3,11.029572,Pt1Y10_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration3.png
-10,20,40,42,3,12.776297,Pt1Y-10_Pt1Z20_Pt2Y40_Pt2Z42_Configuration3.png
-3.333333,20,40,42,3,17.11639,Pt1Y-3.333333_Pt1Z20_Pt2Y40_Pt2Z42_Configuration3.png
3.333333,20,40,42,3,26.824201,Pt1Y3.333333_Pt1Z20_Pt2Y40_Pt2Z42_Configuration3.png
10,20,40,42,3,60.874759,Pt1Y10_Pt1Z20_Pt2Y40_Pt2Z42_Configuration3.png
-10,23.333333,40,42,3,10.029709,Pt1Y-10_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration3.png
-3.333333,23.333333,40,42,3,12.373716,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration3.png
3.333333,23.333333,40,42,3,16.978908,Pt1Y3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration3.png
10,23.333333,40,42,3,28.909635,Pt1Y10_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration3.png
-10,26.666667,40,42,3,8.339,Pt1Y-10_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration3.png
-3.333333,26.666667,40,42,3,9.607265,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration3.png
3.333333,26.666667,40,42,3,11.917331,Pt1Y3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration3.png
10,26.666667,40,42,3,16.963546,Pt1Y10_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration3.png
-10,30,40,42,3,7.280493,Pt1Y-10_Pt1Z30_Pt2Y40_Pt2Z42_Configuration3.png
-3.333333,30,40,42,3,7.922319,Pt1Y-3.333333_Pt1Z30_Pt2Y40_Pt2Z42_Configuration3.png
3.333333,30,40,42,3,9.066911,Pt1Y3.333333_Pt1Z30_Pt2Y40_Pt2Z42_Configuration3.png
10,30,40,42,3,11.328278,Pt1Y10_Pt1Z30_Pt2Y40_Pt2Z42_Configuration3.png
-10,20,30,44.666667,3,9.855481,Pt1Y-10_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration3.png
-3.333333,20,30,44.666667,3,14.751114,Pt1Y-3.333333_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration3.png
3.333333,20,30,44.666667,3,27.819984,Pt1Y3.333333_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration3.png
10,20,30,44.666667,3,87.94832,Pt1Y10_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration3.png
-10,23.333333,30,44.666667,3,7.766386,Pt1Y-10_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration3.png
-3.333333,23.333333,30,44.666667,3,10.513973,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration3.png
3.333333,23.333333,30,44.666667,3,17.020333,Pt1Y3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration3.png
10,23.333333,30,44.666667,3,39.574873,Pt1Y10_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration3.png
-10,26.666667,30,44.666667,3,6.500135,Pt1Y-10_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration3.png
-3.333333,26.666667,30,44.666667,3,8.067538,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration3.png
3.333333,26.666667,30,44.666667,3,11.518206,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration3.png
10,26.666667,30,44.666667,3,21.527741,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration3.png
-10,30,30,44.666667,3,5.728059,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration3.png
-3.333333,30,30,44.666667,3,6.584886,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration3.png
3.333333,30,30,44.666667,3,8.415019,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration3.png
10,30,30,44.666667,3,13.185458,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration3.png
-10,20,33.333333,44.666667,3,9.975166,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
-3.333333,20,33.333333,44.666667,3,14.479161,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
3.333333,20,33.333333,44.666667,3,25.739642,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
10,20,33.333333,44.666667,3,72.187122,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
-10,23.333333,33.333333,44.666667,3,7.882671,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
-3.333333,23.333333,33.333333,44.666667,3,10.430728,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
3.333333,23.333333,33.333333,44.666667,3,16.088319,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
10,23.333333,33.333333,44.666667,3,33.694024,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
-10,26.666667,33.333333,44.666667,3,6.601738,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
-3.333333,26.666667,33.333333,44.666667,3,8.063367,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
3.333333,26.666667,33.333333,44.666667,3,11.078218,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
10,26.666667,33.333333,44.666667,3,18.975482,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
-10,30,33.333333,44.666667,3,5.81097,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
-3.333333,30,33.333333,44.666667,3,6.616485,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
3.333333,30,33.333333,44.666667,3,8.225981,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
10,30,33.333333,44.666667,3,12.014903,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration3.png
-10,20,36.666667,44.666667,3,10.255614,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration3.png
-3.333333,20,36.666667,44.666667,3,14.568121,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration3.png
3.333333,20,36.666667,44.666667,3,24.814247,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration3.png
10,20,36.666667,44.666667,3,63.717781,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration3.png
-10,23.333333,36.666667,44.666667,3,8.090489,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration3.png
